scrap_url,category,brand,name,product_code,price,list_price,qty,description,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10
https://www.ikea.com.tr/en/product/hemnes-beyaz-vernik-108x130-cm-6-cekmeceli-sifonyer-60239273,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,HEMNES white varnish 108x130 cm chest of 6 drawers,602.392.73,6499.0,6499.0,2,"Width: 108 cm Depth: 50 cm Height: 131 cm Depth of drawer (inside): 43 cm Free height under furniture: 11 cm Package Measurements This product has multiple packages. Number of Packages: 2 Package No: 1 Width: 50 cm Height: 8 cm Length: 120 cm Weight: 22.63 kg Package No: 2 Width: 62 cm Height: 10 cm Length: 133 cm Weight: 28.21 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Made of solid wood, which is a hard-wearing and warm natural material. This high chest of drawers gives you plenty of storage without taking up too much room. Smooth running drawers with pull-out stop. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The big drawer holds about 15 pairs of folded trousers or 30 T-shirts. The medium drawer holds about 10 pairs of folded trousers or 20 T-shirts. Long Term Benefits Want a country-style bedroom? Take a look at the HEMNES series, which has all the furniture you need. Robust with traditional details and a real sense of craftsmanship, but with all those practical functions you need in a modern bedroom. All furniture comes in solid white and black-brown, or white stain – and some pieces in bright colours. There are lots of options to mix and match, so that you can furnish with your own personal style. When your child begins to crawl and climb, the whole home turns into an exciting adventure land. But, since the toddler doesn’t have any risk awareness, it means that the home environment can hold some hazards. One of them being furniture that can become unstable and tip over. Luckily you have good opportunities to limit the risks by always following our assembly instructions and securing the furniture to the wall. Solid wood is one of our favourite materials and is part of our Scandinavian heritage. It is also a timeless material with many uses. Regardless of the wood species, it is durable, beautiful, renewable and recyclable. We strive to use this raw material as smartly and efficiently as possible to avoid waste – and we also invest in facilities and logistics so that we can increase the use of recycled wood. This way, every tree is put to good use that little extra. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel/ Side panel/ Leg/ Front rail/ Rail/ Partition/ Drawer front:Solid pine, Adhesive, Stain, Clear acrylic lacquer Back panel:Fibreboard Drawer sides/ Drawer back:Solid pine, Adhesive Drawer bottom:Fibreboard, Acrylic paint Environmental Responsibility By using a renewable material like wood in this product, we avoid using fossil or finite materials. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE706673.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE143871.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE655295.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE655297.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE555604.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE875869.jpg,,,,
https://www.ikea.com.tr/en/product/idanas-beyaz-104x118-cm-4-cekmeceli-sifonyer-10458767,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,IDANAS white 104x118 cm chest of 4 drawers,104.587.67,6099.0,6099.0,2,"Width: 104 cm Depth: 50 cm Height: 118 cm Width of drawer (inside): 92 cm Depth of drawer (inside): 40 cm Free height under furniture: 16 cm Package Measurements This product has multiple packages. Number of Packages: 2 Package No: 1 Width: 51 cm Height: 13 cm Length: 113 cm Weight: 29.60 kg Package No: 2 Width: 54 cm Height: 10 cm Length: 113 cm Weight: 27.10 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. This high chest of drawers gives you plenty of storage without taking up too much room. The drawers close silently and softly, thanks to the integrated soft-closing function. The innovative, folding construction helps you to assemble the drawers quickly and easily. The assembly of this product is simplified thanks to the wedge dowel that clicks into pre-drilled holes. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. Long Term Benefits Fibreboard is a stable and durable material made of leftover wood from the wood industry. A durable outer layer of paint or laminate is added to the board. The difference between various types of fibreboards, such as HDF and MDF, is mainly the thickness, yet also how impact-resistant they are – and this determines what we use them for. So regardless if it’s a bed, a wardrobe or your new bathroom cabinet, the leftover wooden fibre becomes a resource instead of going to waste. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel:Fibreboard and honeycomb paper filling (100% recycled paper), Acrylic paint Side panel/ Drawer front:Particleboard, Acrylic paint, Plastic edging Front rail:Particleboard, Paper foil, Plastic edging Back rail:Particleboard Back panel:Fibreboard Under frame:Fibreboard, Acrylic paint Leg:Solid wood, Adhesive, Acrylic paint Drawer side/ Drawer back:Solid pine Drawer bottom:Fibreboard, Paper foil Environmental Responsibility By using a renewable material like wood in this product, we avoid using fossil or finite materials. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE782663.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791224.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791225.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE797618.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE794468.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE794467.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE801262.jpg,,,
https://www.ikea.com.tr/en/product/malm-agartilmis-mese-kaplama-80x100-cm-4-cekmeceli-sifonyer-70403574,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,MALM white stained oak veneer 80x100 cm chest of 4 drawers,704.035.74,2299.0,2299.0,2,"Width: 80 cm Depth: 48 cm Height: 100 cm Width of drawer (inside): 72 cm Depth of drawer (inside): 43 cm Package Measurements This product has multiple packages. Number of Packages: 2 Package No: 1 Width: 50 cm Height: 11 cm Length: 102 cm Weight: 26.80 kg Package No: 2 Width: 46 cm Height: 12 cm Length: 84 cm Weight: 23.10 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Real wood veneer will make this chest of drawers age gracefully. Smooth running drawers with pull-out stop. If you want to organise inside you can complement with SKUBB box, set of 6. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The drawer holds about 15 pairs of folded trousers or 30 T-shirts. Long Term Benefits When your child begins to crawl and climb, the whole home turns into an exciting adventure land. But, since the toddler doesn’t have any risk awareness, it means that the home environment can hold some hazards. One of them being furniture that can become unstable and tip over. Luckily you have good opportunities to limit the risks by always following our assembly instructions and securing the furniture to the wall. When your child begins to crawl, the home turns into an exciting adventure. But, it also houses hazards, for example furniture that can tip over. Luckily you can minimize the risks by securing your furniture to the walls. A veneer is a thin wooden sheet fixed on things like particleboards to add a durable surface and a natural wood look – so we enjoy the many benefits of wood without using solid wood. The most common veneer types are birch, ash, oak and beech and we’ve made a special UV lacquer that helps preserve the wood's natural structure. A benefit with a slightly thicker veneer is how you can repair and sand the surface if it’s damaged to give furniture a longer and more beautiful life. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel/ Side panel/ Plinth front/ Front rail/ Drawer front:Particleboard, Oak veneer, Tinted clear acrylic lacquer Bottom panel:Particleboard Back:Fibreboard Drawer bottom:Fibreboard, Printed acrylic paint Environmental Responsibility By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE886002.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886001.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886003.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886004.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE555870.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE749103.jpg,,,,
https://www.ikea.com.tr/en/product/hauga-gri-138x84-cm-6-cekmeceli-sifonyer-60459236,Furniture/Cabinets/Storage Systems/HAUGA Storage Systems,IKEA,HAUGA grey chest of 6 drawers,604.592.36,4399.0,4399.0,2,"Width: 138 cm Depth: 46 cm Height: 84 cm Width of drawer (inside): 61 cm Depth of drawer (inside): 38 cm Package Measurements This product has multiple packages. Number of Packages: 3 Package No: 1 Width: 47 cm Height: 9 cm Length: 89 cm Weight: 18.40 kg Package No: 2 Width: 47 cm Height: 9 cm Length: 89 cm Weight: 18.40 kg Package No: 3 Width: 46 cm Height: 7 cm Length: 142 cm Weight: 19.30 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Designed to be used both on its own throughout the home and is also a perfect fit with other furniture in the HAUGA series, either to coordinate the style or create bigger storage solutions. Thanks to the distinctive look and smart design, furniture in the HAUGA series work well on their own and even better together. The flat, smooth sides create seamless units when pieces are placed next to each other. A versatile piece of furniture that you can use in many different rooms in the home. Maximise your storage and create a coordinated look by building your own HAUGA storage combination. The characteristic top shelf is a common feature in the entire HAUGA series and adds to the traditional style. Regardless if you use it for hats, boxes or decorations, the edge keeps your things in place. A wide chest of drawers gives you plenty of storage space as well as room for lamps or other items you want to display on top. If you want to organise inside, you can complement with interior accessories from the STUK series. The frame is easy to assemble thanks to the construction with a wedge dowel that easily clicks into the pre-drilled holes. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The drawer holds about 12 pairs of folded trousers or 20 T-shirts. Long Term Benefits Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Care Instructions Wipe clean with a damp cloth. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Side panel/ Partition:Particleboard, Acrylic paint, Plastic edging Top panel/ Back rail/ Drawer front:Particleboard, Acrylic paint, Paper foil, Plastic edging Front rail:Particleboard, Paper foil, Plastic edging Bottom rail:Particleboard Back panel:Fibreboard Drawer side/ Drawer back:Particleboard, Plastic foil Drawer bottom:Fibreboard, Acrylic paint ",https://cdn.ikea.com.tr/urunler/500_500/PE782650.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791312.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791313.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791310.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791311.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE794567.jpg,https://cdn.ikea.com.tr/urunler/500_500/PH173618.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE798885.jpg,,
https://www.ikea.com.tr/en/product/malm-beyaz-80x123-cm-6-cekmeceli-sifonyer-60403602,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,MALM white chest of 6 drawers,604.036.02,2749.0,2749.0,2,"Width: 80 cm Depth: 48 cm Height: 123 cm Width of drawer (inside): 72 cm Depth of drawer (inside): 43 cm Package Measurements This product has multiple packages. Number of Packages: 3 Package No: 1 Width: 50 cm Height: 10 cm Length: 125 cm Weight: 29.50 kg Package No: 2 Width: 46 cm Height: 8 cm Length: 96 cm Weight: 16.20 kg Package No: 3 Width: 46 cm Height: 8 cm Length: 96 cm Weight: 16.20 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Smooth running drawers with pull-out stop. If you want to organise inside you can complement with SKUBB box, set of 6. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The small drawer holds about 5 pairs of folded trousers or 10 T-shirts. The big drawer holds about 15 pairs of folded trousers or 30 T-shirts. Long Term Benefits When your child begins to crawl and climb, the whole home turns into an exciting adventure land. But, since the toddler doesn’t have any risk awareness, it means that the home environment can hold some hazards. One of them being furniture that can become unstable and tip over. Luckily you have good opportunities to limit the risks by always following our assembly instructions and securing the furniture to the wall. When your child begins to crawl, the home turns into an exciting adventure. But, it also houses hazards, for example furniture that can tip over. Luckily you can minimize the risks by securing your furniture to the walls. Particleboard is made from recycled wood and sawmill leftovers – so wood pieces with the wrong shade, woodchips and sawdust become a resource instead of possibly being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel/ Side panel/ Drawer front/ Plinth front/ Front rail:Particleboard, Acrylic paint Back:Fibreboard Support rail, back/ Partition:Particleboard Drawer bottom:Fibreboard, Printed acrylic paint ",https://cdn.ikea.com.tr/urunler/500_500/PE621335.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886132.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886133.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886134.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE885954.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE753827.jpg,,,,
https://www.ikea.com.tr/en/product/hemnes-beyaz-100x50-cm-makyaj-masasi-30374413,Bedroom Furniture/Dressing Tables,IKEA,HEMNES white dressing table,303.744.13,4599.0,4599.0,2,"Width: 100 cm Depth: 50 cm Height: 159 cm Package Measurements This product has multiple packages. Number of Packages: 1 Package No: 1 Width: 52 cm Height: 13 cm Length: 105 cm Weight: 32.23 kg Key features There’s plenty of space for make-up and jewellery in the two small drawers and in the larger drawer hidden underneath the dressing table. You don’t need to worry about stains, as the durable glass table top is easy to wipe clean. Provided with safety film - reduces damage if the glass is broken. Good to know This furniture must be fixed to the wall with the safety fitting provided to help prevent it from tipping over if a child climbs or hangs on it. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately. Combines with other furniture in the HEMNES series. Long Term Benefits Fibreboard is a stable and durable material made of leftover wood from the wood industry. A durable outer layer of paint or laminate is added to the board. The difference between various types of fibreboards, such as HDF and MDF, is mainly the thickness, yet also how impact-resistant they are – and this determines what we use them for. So regardless if it’s a bed, a wardrobe or your new bathroom cabinet, the leftover wooden fibre becomes a resource instead of going to waste. Care Instructions Wood Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Mirror glass Wipe clean with a cloth dampened in water or window-cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel:Particleboard, Melamine foil Rail:Solid beech, Acrylic paint Side panel/ Back panel/ Top frame/ Drawer front:Fibreboard, Acrylic paint Leg:Moulded layers of fibreboard, Acrylic paint Mirror:Glass, Plastic foil Glass:Tempered glass Drawer side/ Drawer back/ Partition:Solid pine Drawer bottom:Fibreboard, Paper foil Environmental Responsibility By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE693165.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886162.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE739880.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886161.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE556127.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE658298.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE764051.jpg,,,
https://www.ikea.com.tr/en/product/idanas-beyaz-162x95-cm-6-cekmeceli-sifonyer-10458710,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,IDANAS white 162x95 cm chest of 6 drawers,104.587.10,7599.0,7599.0,2,"Width: 162 cm Depth: 50 cm Height: 95 cm Width of drawer (inside): 72 cm Depth of drawer (inside): 40 cm Free height under furniture: 16 cm Package Measurements This product has multiple packages. Number of Packages: 3 Package No: 1 Width: 51 cm Height: 9 cm Length: 171 cm Weight: 30.35 kg Package No: 2 Width: 48 cm Height: 12 cm Length: 89 cm Weight: 18.33 kg Package No: 3 Width: 48 cm Height: 15 cm Length: 89 cm Weight: 25.75 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. A wide chest of drawers gives you plenty of storage space as well as room for lamps or other items you want to display on top. The drawers close silently and softly, thanks to the integrated soft-closing function. The assembly of this product is simplified thanks to the wedge dowel that clicks into pre-drilled holes. The innovative, folding construction helps you to assemble the drawers quickly and easily. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. Long Term Benefits Fibreboard is a stable and durable material made of leftover wood from the wood industry. A durable outer layer of paint or laminate is added to the board. The difference between various types of fibreboards, such as HDF and MDF, is mainly the thickness, yet also how impact-resistant they are – and this determines what we use them for. So regardless if it’s a bed, a wardrobe or your new bathroom cabinet, the leftover wooden fibre becomes a resource instead of going to waste. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel:Fibreboard and honeycomb paper filling (100% recycled paper), Acrylic paint Side panel/ Drawer front:Particleboard, Acrylic paint, Plastic edging Front rail/ Partition:Particleboard, Paper foil, Plastic edging Back rail:Particleboard Back panel:Fibreboard Under frame:Fibreboard, Acrylic paint Leg:Solid wood, Adhesive, Acrylic paint Drawer side/ Drawer back:Solid pine Drawer bottom:Fibreboard, Paper foil Environmental Responsibility By using a renewable material like wood in this product, we avoid using fossil or finite materials. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE782665.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791228.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE791229.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE794461.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE794468.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE794460.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE801263.jpg,,,
https://www.ikea.com.tr/en/product/koppang-beyaz-90x113-cm-5-cekmeceli-sifonyer-50322847,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,KOPPANG white 90x113 cm chest of 5 drawers,503.228.47,2999.0,3249.0,2,"Width: 90 cm Depth: 44 cm Height: 114 cm Width of drawer (inside): 75 cm Depth of drawer (inside): 39 cm Free height under furniture: 11 cm Package Measurements This product has multiple packages. Number of Packages: 2 Package No: 1 Width: 53 cm Height: 8 cm Length: 116 cm Weight: 27.00 kg Package No: 2 Width: 63 cm Height: 7 cm Length: 116 cm Weight: 24.49 kg Key features The discounted price for this product is valid from March 22 to April 11, 2023. The discounted price is limited to stocks. Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. Long Term Benefits When your child begins to crawl and climb, the whole home turns into an exciting adventure land. But, since the toddler doesn’t have any risk awareness, it means that the home environment can hold some hazards. One of them being furniture that can become unstable and tip over. Luckily you have good opportunities to limit the risks by always following our assembly instructions and securing the furniture to the wall. When your child begins to crawl, the home turns into an exciting adventure. But, it also houses hazards, for example furniture that can tip over. Luckily you can minimize the risks by securing your furniture to the walls. Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel/ Top rail/ Side panel/ Bottom panel/ Drawer front panel:Particleboard, Paper foil Leg:Fibreboard, Paper foil Drawer bottom/ Back panel:Fibreboard Bottom rail:Particleboard Environmental Responsibility By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE706792.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE758831.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE661806.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE758834.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE875749.jpg,,,,,
https://www.ikea.com.tr/en/product/malm-agartilmis-mese-kaplama-80x123-cm-6-cekmeceli-sifonyer-90403605,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,MALM white stained oak veneer chest of 6 drawers,904.036.05,2999.0,2999.0,2,"Width: 80 cm Depth: 48 cm Height: 123 cm Width of drawer (inside): 72 cm Depth of drawer (inside): 43 cm Package Measurements This product has multiple packages. Number of Packages: 3 Package No: 1 Width: 50 cm Height: 10 cm Length: 125 cm Weight: 29.20 kg Package No: 2 Width: 46 cm Height: 8 cm Length: 95 cm Weight: 15.60 kg Package No: 3 Width: 46 cm Height: 8 cm Length: 95 cm Weight: 15.60 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Real wood veneer will make this chest of drawers age gracefully. If you want to organise inside you can complement with SKUBB box, set of 6. Smooth running drawers with pull-out stop. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The small drawer holds about 5 pairs of folded trousers or 10 T-shirts. The big drawer holds about 15 pairs of folded trousers or 30 T-shirts. Long Term Benefits When your child begins to crawl and climb, the whole home turns into an exciting adventure land. But, since the toddler doesn’t have any risk awareness, it means that the home environment can hold some hazards. One of them being furniture that can become unstable and tip over. Luckily you have good opportunities to limit the risks by always following our assembly instructions and securing the furniture to the wall. When your child begins to crawl, the home turns into an exciting adventure. But, it also houses hazards, for example furniture that can tip over. Luckily you can minimize the risks by securing your furniture to the walls. A veneer is a thin wooden sheet fixed on things like particleboards to add a durable surface and a natural wood look – so we enjoy the many benefits of wood without using solid wood. The most common veneer types are birch, ash, oak and beech and we’ve made a special UV lacquer that helps preserve the wood's natural structure. A benefit with a slightly thicker veneer is how you can repair and sand the surface if it’s damaged to give furniture a longer and more beautiful life. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel/ Side panel/ Plinth front/ Front rail/ Drawer front:Particleboard, Oak veneer, Tinted clear acrylic lacquer Partition/ Support rail, back:Particleboard Back:Fibreboard Drawer bottom:Fibreboard, Printed acrylic paint Environmental Responsibility By using particle board with a slice of wood as top layer instead of solid wood only in this product, we use less wood per product. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE886138.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886135.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886136.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE886137.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE555870.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE753827.jpg,,,,
https://www.ikea.com.tr/en/product/malm-beyaz-80x78-cm-3-cekmeceli-sifonyer-20403562,Hallway and Storage Solutions/Hallway Furniture/Chest of Drawers,IKEA,MALM white 80x78 cm chest of 3 drawers,204.035.62,1699.0,1699.0,2,"Width: 80 cm Depth: 48 cm Height: 78 cm Width of drawer (inside): 72 cm Depth of drawer (inside): 43 cm Package Measurements This product has multiple packages. Number of Packages: 2 Package No: 1 Width: 50 cm Height: 14 cm Length: 85 cm Weight: 29.25 kg Package No: 2 Width: 47 cm Height: 10 cm Length: 84 cm Weight: 18.60 kg Key features Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the chest of drawers to the wall. Smooth running drawers with pull-out stop. If you want to organise inside you can complement with SKUBB box, set of 6. Good to know WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The drawer holds about 15 pairs of folded trousers or 30 T-shirts. Long Term Benefits When your child begins to crawl and climb, the whole home turns into an exciting adventure land. But, since the toddler doesn’t have any risk awareness, it means that the home environment can hold some hazards. One of them being furniture that can become unstable and tip over. Luckily you have good opportunities to limit the risks by always following our assembly instructions and securing the furniture to the wall. When your child begins to crawl, the home turns into an exciting adventure. But, it also houses hazards, for example furniture that can tip over. Luckily you can minimize the risks by securing your furniture to the walls. Particleboard is made from recycled wood and sawmill waste – so wood pieces with the wrong shade, woodchips and sawdust become a valuable resource instead of being discarded. We use boards for things like bookcases, bed frames, sofas and kitchen frames. To protect from wear and moisture, we apply varnish, veneer or foil that adds to the furniture's look. The day your sofa or bed needs replacing, the material in the particleboard can be recycled into something entirely new. Care Instructions Wipe clean with a cloth dampened in a mild cleaner. Wipe dry with a clean cloth. Materials and Environmental Responsibility Material Top panel/ Side panel/ Drawer front/ Plinth front/ Front rail:Particleboard, Acrylic paint Drawer bottom:Fibreboard, Printed acrylic paint Support rail, back/ Bottom panel:Particleboard Back:Fibreboard Environmental Responsibility By using sawmill leftovers and scrap wood in the particle board in this product, we make use of whole trees and not only the trunks. That way, we take better care of resources. We want to have a positive impact on the planet. That is why by 2030, we want all materials in our products to be recycled or renewable, and sourced in responsible ways. ",https://cdn.ikea.com.tr/urunler/500_500/PE621342.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE885956.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE885955.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE885957.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE885954.jpg,https://cdn.ikea.com.tr/urunler/500_500/PE749101.jpg,,,,
